number_id,name,slug,description,price,available,stock,created_at,updated_at,image
2191,5_in_1_Mug_Printing_Machine_for_Caps_Mobile_Covers_TShirts,Slug2191,They are known for the performance and the quality.They Promise you best and always deliver.,4694,1,62,2016-01-11,2016-01-12,/products/2018/06/11/e.jpg
2192,Double_Mug_Printing_Machine,Slug2192,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,1563,1,112,2016-01-12,2016-01-13,/products/2018/06/11/f.jpg
2193,Mug_Printing_Machine,Slug2193,Select and compare the latest features and innovations available in the new All other products.,1553,1,406,2016-01-13,2016-01-14,/products/2018/06/11/e.jpg
2194,"T-_Shirt,_Mug_Printing_Machine",Slug2194,Solve the Problem and make your system better,1467,1,391,2016-01-14,2016-01-15,/products/2018/06/11/d.jpg
2195,Coffee_Mug_Printing_Press_Machine,Slug2195,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,4164,1,78,2016-01-15,2016-01-16,/products/2018/06/11/g.jpg
2196,T-Shirt_&_Mug_Printing_Machine,Slug2196,Change the old habbit that you are forced with old system.We deliver the new and better system,4397,1,439,2016-01-16,2016-01-17,/products/2018/06/11/g.jpg
2197,Mug_Printing_Machine,Slug2197,Solve the Problem and make your system better,4283,1,37,2016-01-17,2016-01-18,/products/2018/06/11/b.jpg
2198,Mug_Printing_Machine_Coffee_Mug_Printing_Machine,Slug2198,The retail veterans who once decided what to sell best prodcut in the world,950,1,201,2016-01-18,2016-01-19,/products/2018/06/11/g.jpg
2199,Mug_Printing_Machine,Slug2199,Solve the Problem and make your system better,4363,1,191,2016-01-19,2016-01-20,/products/2018/06/11/a.jpg
2200,Mug_Printing_Machine,Slug2200,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,2210,1,426,2016-01-20,2016-01-21,/products/2018/06/11/f.jpg
2201,Mug_Printing_Machine,Slug2201,Change the old habbit that you are forced with old system.We deliver the new and better system,678,1,192,2016-01-21,2016-01-22,/products/2018/06/11/b.jpg
2202,Digital_Mug_Printing_Machine,Slug2202,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,3666,1,130,2016-01-22,2016-01-23,/products/2018/06/11/a.jpg
2203,Mug_Printing_Machine,Slug2203,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,1554,1,322,2016-01-23,2016-01-24,/products/2018/06/11/i.jpg
2204,Mug_Printing_Machine,Slug2204,Select and compare the latest features and innovations available in the new All other products.,3502,1,77,2016-01-24,2016-01-25,/products/2018/06/11/d.jpg
2205,Mug_Printing_Machines,Slug2205,The retail veterans who once decided what to sell best prodcut in the world,1185,1,333,2016-01-25,2016-01-26,/products/2018/06/11/a.jpg
2206,Double_Mug_Machine_ST_210,Slug2206,Solve the Problem and make your system better,2713,1,447,2016-01-26,2016-01-27,/products/2018/06/11/d.jpg
2207,Haldirams_Golden_Mixture_Namkeen,Slug2207,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,3457,1,83,2016-01-27,2016-01-28,/products/2018/06/11/b.jpg
2208,"Poha_Murmura_Namkeen,_200_Grams",Slug2208,The retail veterans who once decided what to sell best prodcut in the world,1128,1,223,2016-01-28,2016-01-29,/products/2018/06/11/h.jpg
2209,"Bikano_and_Lehar_Namkeen,_Packaging_Size:_400_and_200_Grams",Slug2209,The retail veterans who once decided what to sell best prodcut in the world,3720,1,195,2016-01-29,2016-01-30,/products/2018/06/11/e.jpg
2210,Nutcracker_Namkeen,Slug2210,Select and compare the latest features and innovations available in the new All other products.,2526,1,448,2016-01-30,2016-01-31,/products/2018/06/11/i.jpg
2211,Nadyadi_Mix_Namkeens,Slug2211,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,576,1,133,2016-01-31,2016-02-01,/products/2018/06/11/g.jpg
2212,"Wafe_Namkeen,_Packaging_Type:_Packet",Slug2212,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,3780,1,20,2016-02-01,2016-02-02,/products/2018/06/11/e.jpg
2213,Gol_Mol_Pani_Puri,Slug2213,Solve the Problem and make your system better,4312,1,107,2016-02-02,2016-02-03,/products/2018/06/11/i.jpg
2214,Namkeen_Snacks,Slug2214,Select and compare the latest features and innovations available in the new All other products.,1947,1,205,2016-02-03,2016-02-04,/products/2018/06/11/i.jpg
2215,Namkeen,Slug2215,Select and compare the latest features and innovations available in the new All other products.,375,1,389,2016-02-04,2016-02-05,/products/2018/06/11/f.jpg
2216,Peanut_Mixture_Namkeen,Slug2216,Select and compare the latest features and innovations available in the new All other products.,2407,1,383,2016-02-05,2016-02-06,/products/2018/06/11/g.jpg
2217,"Sing_Bhujia_Tasty,_Packaging_Type:_Packet",Slug2217,Solve the Problem and make your system better,2436,1,282,2016-02-06,2016-02-07,/products/2018/06/11/c.jpg
2218,Aloo_Bhujia,Slug2218,Solve the Problem and make your system better,336,1,198,2016-02-07,2016-02-08,/products/2018/06/11/e.jpg
2219,Garden_Farsan_Snacks,Slug2219,They are known for the performance and the quality.They Promise you best and always deliver.,1088,1,271,2016-02-08,2016-02-09,/products/2018/06/11/c.jpg
2220,"Indian_Namkeen,_Packaging_Type:_Packet_And_Loose_Packaging",Slug2220,Select and compare the latest features and innovations available in the new All other products.,1013,1,453,2016-02-09,2016-02-10,/products/2018/06/11/e.jpg
2221,"Sapres_Khari_Bundi,_Packaging_Type:_Packet",Slug2221,Select and compare the latest features and innovations available in the new All other products.,4254,1,360,2016-02-10,2016-02-11,/products/2018/06/11/e.jpg
2222,Haldiram_All_In_One_Namkeen,Slug2222,The retail veterans who once decided what to sell best prodcut in the world,3414,1,103,2016-02-11,2016-02-12,/products/2018/06/11/e.jpg
2223,Roasted_Namkeen,Slug2223,Solve the Problem and make your system better,3442,1,152,2016-02-12,2016-02-13,/products/2018/06/11/a.jpg
2224,Sing_Bhujia,Slug2224,Solve the Problem and make your system better,1845,1,76,2016-02-13,2016-02-14,/products/2018/06/11/d.jpg
2225,Dabela_Chana,Slug2225,Change the old habbit that you are forced with old system.We deliver the new and better system,1342,1,336,2016-02-14,2016-02-15,/products/2018/06/11/b.jpg
2226,Ratlami_Namkeen_Sev,Slug2226,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,3460,1,145,2016-02-15,2016-02-16,/products/2018/06/11/i.jpg
2227,Mixture_Namkeens,Slug2227,Solve the Problem and make your system better,3970,1,37,2016-02-16,2016-02-17,/products/2018/06/11/g.jpg
2228,Besan_Bhujia_Namkeen,Slug2228,Select and compare the latest features and innovations available in the new All other products.,870,1,441,2016-02-17,2016-02-18,/products/2018/06/11/d.jpg
2229,Badam_Lachha_Mixture_Namkeen,Slug2229,Change the old habbit that you are forced with old system.We deliver the new and better system,1331,1,351,2016-02-18,2016-02-19,/products/2018/06/11/h.jpg
2230,Madrasi_Mixture_Namkeens,Slug2230,Solve the Problem and make your system better,3650,1,308,2016-02-19,2016-02-20,/products/2018/06/11/h.jpg
2231,Raw_Yellow_Potato_Sev_Namkeen,Slug2231,Solve the Problem and make your system better,1607,1,469,2016-02-20,2016-02-21,/products/2018/06/11/h.jpg
2232,Cushioned_Plastic_Chair,Slug2232,Solve the Problem and make your system better,1956,1,421,2016-02-21,2016-02-22,/products/2018/06/11/b.jpg
2233,PP_Chiavari_Chair,Slug2233,Select and compare the latest features and innovations available in the new All other products.,2853,1,423,2016-02-22,2016-02-23,/products/2018/06/11/f.jpg
2234,Strong_Plastic_Chair,Slug2234,The retail veterans who once decided what to sell best prodcut in the world,2778,1,403,2016-02-23,2016-02-24,/products/2018/06/11/a.jpg
2235,Plastic_Steel_Chair,Slug2235,Select and compare the latest features and innovations available in the new All other products.,3170,1,13,2016-02-24,2016-02-25,/products/2018/06/11/a.jpg
2236,Boss_Tents_Black_and_White_Plastic_Chair,Slug2236,Change the old habbit that you are forced with old system.We deliver the new and better system,402,1,10,2016-02-25,2016-02-26,/products/2018/06/11/f.jpg
2237,Standard_Plastic_Chair_With_Steel_-_Aluminium_Legs,Slug2237,Select and compare the latest features and innovations available in the new All other products.,501,1,71,2016-02-26,2016-02-27,/products/2018/06/11/c.jpg
2238,Optional_Standard_Mesh_Plastic_Chair,Slug2238,Solve the Problem and make your system better,3448,1,68,2016-02-27,2016-02-28,/products/2018/06/11/a.jpg
2239,Coconut_Water_with_Lychee_in_Tetra_pack,Slug2239,Solve the Problem and make your system better,4050,1,58,2016-02-28,2016-02-29,/products/2018/06/11/h.jpg
2240,"Multi_Plastic_Chair,_For_Indoor_And_Outdoor",Slug2240,Solve the Problem and make your system better,4231,1,3,2016-02-29,2016-03-01,/products/2018/06/11/f.jpg
2241,Plastic_Monoblock_Chairs,Slug2241,Change the old habbit that you are forced with old system.We deliver the new and better system,1326,1,270,2016-03-01,2016-03-02,/products/2018/06/11/b.jpg
2242,Plastic_Chair,Slug2242,The retail veterans who once decided what to sell best prodcut in the world,3888,1,363,2016-03-02,2016-03-03,/products/2018/06/11/g.jpg
2243,Plastic_Chair,Slug2243,Change the old habbit that you are forced with old system.We deliver the new and better system,746,1,127,2016-03-03,2016-03-04,/products/2018/06/11/d.jpg
2244,Plastic_Chairs,Slug2244,Change the old habbit that you are forced with old system.We deliver the new and better system,3467,1,202,2016-03-04,2016-03-05,/products/2018/06/11/f.jpg
2245,Coconut_Product,Slug2245,They are known for the performance and the quality.They Promise you best and always deliver.,295,1,443,2016-03-05,2016-03-06,/products/2018/06/11/c.jpg
2246,Mature_Coconut_Water,Slug2246,Change the old habbit that you are forced with old system.We deliver the new and better system,899,1,314,2016-03-06,2016-03-07,/products/2018/06/11/i.jpg
2247,Coconut_Water,Slug2247,They are known for the performance and the quality.They Promise you best and always deliver.,4659,1,283,2016-03-07,2016-03-08,/products/2018/06/11/e.jpg
2248,Coconut_Juice,Slug2248,The retail veterans who once decided what to sell best prodcut in the world,2604,1,37,2016-03-08,2016-03-09,/products/2018/06/11/g.jpg
2249,Coconut_Water,Slug2249,Change the old habbit that you are forced with old system.We deliver the new and better system,891,1,317,2016-03-09,2016-03-10,/products/2018/06/11/f.jpg
2250,Tender_Coconut_Water,Slug2250,The retail veterans who once decided what to sell best prodcut in the world,3017,1,264,2016-03-10,2016-03-11,/products/2018/06/11/i.jpg
2251,Multicolor_Chair_AEA_2004,Slug2251,They are known for the performance and the quality.They Promise you best and always deliver.,2605,1,278,2016-03-11,2016-03-12,/products/2018/06/11/b.jpg
2252,Moulded_Designer_Chair,Slug2252,Select and compare the latest features and innovations available in the new All other products.,3554,1,95,2016-03-12,2016-03-13,/products/2018/06/11/i.jpg
2253,Coconut_Water,Slug2253,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,1648,1,266,2016-03-13,2016-03-14,/products/2018/06/11/i.jpg
2254,Tender_Coconut_Water,Slug2254,They are known for the performance and the quality.They Promise you best and always deliver.,2577,1,358,2016-03-14,2016-03-15,/products/2018/06/11/e.jpg
2255,Natural_Coconut_Water,Slug2255,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,3515,1,169,2016-03-15,2016-03-16,/products/2018/06/11/h.jpg
2256,Indian_Coconut_Water,Slug2256,Solve the Problem and make your system better,2711,1,326,2016-03-16,2016-03-17,/products/2018/06/11/a.jpg
2257,Coconut_Water_Powder,Slug2257,They are known for the performance and the quality.They Promise you best and always deliver.,2952,1,359,2016-03-17,2016-03-18,/products/2018/06/11/e.jpg
2258,Coconut_Water,Slug2258,The retail veterans who once decided what to sell best prodcut in the world,2495,1,251,2016-03-18,2016-03-19,/products/2018/06/11/e.jpg
2259,Coconut_Water_Mix,Slug2259,Solve the Problem and make your system better,1780,1,295,2016-03-19,2016-03-20,/products/2018/06/11/h.jpg
2260,Coconut_Water,Slug2260,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,2923,1,386,2016-03-20,2016-03-21,/products/2018/06/11/i.jpg
2261,Tender_Coconut_Water,Slug2261,The retail veterans who once decided what to sell best prodcut in the world,1494,1,297,2016-03-21,2016-03-22,/products/2018/06/11/c.jpg
2262,Jute_Handle_Bags,Slug2262,Select and compare the latest features and innovations available in the new All other products.,1553,1,115,2016-03-22,2016-03-23,/products/2018/06/11/g.jpg
2263,Corporate_Jute_Bags,Slug2263,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,925,1,459,2016-03-23,2016-03-24,/products/2018/06/11/a.jpg
2264,"Multicolor_Plain_With_Lace_Border_Fancy_Jute_Bag,_Size:_Standard",Slug2264,This Company has the top of line product which gives you 4 to 10 years warrenty. They also got national award,4157,1,240,2016-03-24,2016-03-25,/products/2018/06/11/b.jpg
2265,Jute_Shopping_Bags,Slug2265,The retail veterans who once decided what to sell best prodcut in the world,4446,1,89,2016-03-25,2016-03-26,/products/2018/06/11/d.jpg
2266,Shopping_Jute_Bag,Slug2266,The retail veterans who once decided what to sell best prodcut in the world,2658,1,48,2016-03-26,2016-03-27,/products/2018/06/11/d.jpg
2267,Fashion_Jute_Bags,Slug2267,Change the old habbit that you are forced with old system.We deliver the new and better system,1919,1,212,2016-03-27,2016-03-28,/products/2018/06/11/h.jpg
2268,4_Bottles_Jute_Bag,Slug2268,Select and compare the latest features and innovations available in the new All other products.,2546,1,435,2016-03-28,2016-03-29,/products/2018/06/11/i.jpg
2269,Berry_Jute_Shopping_Tote_Bag,Slug2269,Solve the Problem and make your system better,845,1,384,2016-03-29,2016-03-30,/products/2018/06/11/h.jpg
2270,"Panton_Handmade_Shopping_Handled_Jute_Bag,_Capacity_:_1kg",Slug2270,The retail veterans who once decided what to sell best prodcut in the world,3028,1,401,2016-03-30,2016-03-31,/products/2018/06/11/g.jpg
2271,"NIL_Jute_Bags,_Size:_14_H_x_12_W_Inches",Slug2271,The retail veterans who once decided what to sell best prodcut in the world,1655,1,237,2016-03-31,2016-04-01,/products/2018/06/11/g.jpg
2272,Off_White_Srishti_Eco_Newspaper_Print_Jute_Bags,Slug2272,Select and compare the latest features and innovations available in the new All other products.,4376,1,52,2016-04-01,2016-04-02,/products/2018/06/11/e.jpg
2273,Jute_Gift_Bags,Slug2273,They are known for the performance and the quality.They Promise you best and always deliver.,2134,1,417,2016-04-02,2016-04-03,/products/2018/06/11/a.jpg
2274,Plain_Jute_Hessian_Bag,Slug2274,Solve the Problem and make your system better,3201,1,285,2016-04-03,2016-04-04,/products/2018/06/11/d.jpg
